销售时间,药品类型,销售额
2016-07-06,中成药,895.6124228486091
2016-07-07,西药,425.0080071980272
2016-07-07,中成药,487.2603466499505
2016-07-07,西药,331.8959717688387
2016-07-07,西药,454.8578035622508
2016-07-07,中成药,795.7283312254432
2016-07-07,中成药,146.57150036367344
2016-07-08,中成药,520.3915241343907
2016-07-08,西药,397.4378253135741
2016-07-08,中成药,88.99907609386284
2016-07-08,西药,414.33452042370567
2016-07-08,中成药,632.9081558751642
2016-07-09,中成药,820.9728550952675
2016-07-09,西药,90.88692000620648
2016-07-09,西药,312.744556624984
2016-07-09,中成药,220.4969577231199
2016-07-09,西药,861.746831460471
2016-07-09,中成药,473.4032195857702
2016-07-09,西药,75.03352504724026
2016-07-09,西药,913.7670205031716
2016-07-10,西药,474.5524964118343
2016-07-11,中成药,969.7061114405248
2016-07-11,中成药,98.58359915259322
2016-07-11,中成药,491.12196671846175
2016-07-11,西药,458.4846028763866
2016-07-11,西药,57.13625464321323
2016-07-11,西药,964.8146755967172
2016-07-12,中成药,511.013159482043
2016-07-12,中成药,559.0348648202681
2016-07-13,西药,231.6690502257032
2016-07-13,中成药,315.27151992598715
2016-07-13,西药,902.11992689331
2016-07-13,中成药,417.6469047241136
2016-07-13,西药,73.16669665695566
2016-07-14,中成药,515.8868240149991
2016-07-14,中成药,340.2635850338545
2016-07-15,西药,172.0687599570348
2016-07-15,中成药,360.3883998095506
2016-07-17,西药,200.87388363979463
2016-07-17,中成药,551.5578649602032
2016-07-17,中成药,700.6584746043376
2016-07-17,中成药,236.03697205897328
2016-07-18,中成药,297.5982147266329
2016-07-18,西药,542.9560954465161
2016-07-18,西药,347.8961480849945
2016-07-18,西药,168.91026112788433
2016-07-19,西药,528.8317220416374
2016-07-20,西药,302.2569108695788
2016-07-20,西药,635.2215406452339
2016-07-22,中成药,631.1017493910085
2016-07-22,中成药,941.9970696043162
2016-07-22,西药,42.84241617821608
2016-07-22,西药,12.50227433358986
2016-07-23,中成药,698.0156161304526
2016-07-24,中成药,610.7911065669181
2016-07-24,西药,746.4492626774329
2016-07-24,西药,880.7676052366534
2016-07-24,中成药,417.7793146338372
2016-07-24,中成药,262.3331368470718
2016-07-24,中成药,891.204418708277
2016-07-24,中成药,629.6074485192144
2016-07-24,中成药,420.9273477177211
2016-07-25,西药,118.62656323464893
2016-07-25,中成药,61.20367372910693
2016-07-26,西药,335.57202620537043
2016-07-27,西药,901.8592154575634
2016-07-27,西药,757.7885952797926
2016-07-27,西药,264.17418532813383
2016-07-27,西药,194.6459023790192
2016-07-28,西药,844.6788570106386
2016-07-28,中成药,185.34540299158928
2016-07-28,中成药,202.3830903350365
2016-07-29,中成药,390.564841606033
2016-07-30,中成药,122.51474869856652
2016-07-30,西药,480.81437598611706
2016-07-30,西药,416.202557424316
2016-07-30,西药,595.4933387699247
2016-07-31,西药,643.0737550971827
2016-07-31,西药,250.91896909326272
2016-07-31,西药,694.9832909427847
2016-08-01,中成药,447.0916758562793
2016-08-01,中成药,105.11521588197256
2016-08-01,中成药,856.7941919967865
2016-08-01,西药,496.22955944331545
2016-08-01,西药,927.9929763050952
2016-08-01,西药,76.5133445586623
2016-08-02,西药,304.1177666553684
2016-08-02,西药,684.965290000222
2016-08-03,中成药,50.365541597957744
2016-08-03,中成药,205.2338382586908
2016-08-03,中成药,612.4860070629563
2016-08-04,中成药,128.05246220606858
2016-08-04,中成药,238.8641243060203
2016-08-04,西药,788.26911823756
2016-08-04,西药,459.51476938345365
2016-08-04,西药,417.2094698550369
2016-08-05,西药,159.2296231008567
2016-08-05,中成药,276.93980356450925
2016-08-05,西药,156.475191386231
2016-08-06,西药,933.1259168698368
2016-08-07,西药,549.2412124996368
2016-08-07,西药,292.8020828870539
2016-08-07,西药,766.7885337464901
2016-08-08,西药,166.55131926217095
2016-08-08,西药,884.3731498547276
2016-08-09,中成药,854.2026656257622
2016-08-09,中成药,568.5757972630319
2016-08-09,西药,277.3049465003638
2016-08-09,中成药,611.8914559221809
2016-08-09,西药,46.85888973476886
2016-08-10,西药,899.2899378476279
2016-08-10,中成药,906.9592612187232
2016-08-11,中成药,652.337617735608
2016-08-11,西药,899.6698199169011
2016-08-11,西药,771.4949220959687
2016-08-12,中成药,605.7917107684109
2016-08-12,中成药,185.43728602302716
2016-08-12,西药,57.66928128146892
2016-08-12,中成药,596.5499010879787
2016-08-12,中成药,618.4963907455372
2016-08-12,中成药,365.1739517914764
2016-08-13,西药,49.61944433161593
2016-08-13,中成药,812.9974291993965
2016-08-13,西药,618.6232436246996
2016-08-13,中成药,18.01993223084922
2016-08-14,中成药,721.1766167252377
2016-08-14,中成药,671.6770950962201
2016-08-14,西药,877.441328602735
2016-08-14,中成药,544.66505813133
2016-08-14,西药,953.5161202982464
2016-08-15,西药,194.9398192085935
2016-08-15,中成药,214.6791792828368
2016-08-15,中成药,247.44314247700436
2016-08-16,西药,190.81258594478044
2016-08-16,中成药,461.0465121266455
2016-08-17,西药,472.86485964420046
2016-08-17,中成药,866.7205689718961
2016-08-17,西药,455.2300352405441
2016-08-17,中成药,517.5611916055233
2016-08-17,中成药,841.000031408713
2016-08-17,中成药,506.22039941162393
2016-08-18,西药,650.0697477929252
2016-08-19,中成药,993.5486864891868
2016-08-19,西药,957.3195582066364
2016-08-19,中成药,31.42537666215332
2016-08-20,西药,738.0139732352015
2016-08-20,中成药,264.54351637410355
2016-08-21,中成药,857.8103572326544
2016-08-21,中成药,195.2373386880805
2016-08-21,中成药,262.67890474937974
2016-08-21,中成药,722.0045949085181
2016-08-22,西药,852.9206874789
2016-08-23,西药,899.2969104683569
2016-08-24,西药,782.2603139859865
2016-08-24,中成药,791.0613875758212
2016-08-25,西药,81.1804244709211
2016-08-25,中成药,432.35911974163054
2016-08-25,西药,223.32716295771888
2016-08-26,西药,341.6986792290976
2016-08-26,中成药,609.7141182561501
2016-08-26,西药,100.72182312397057
2016-08-27,中成药,32.858726455378815
2016-08-27,西药,613.3138378263417
2016-08-27,中成药,231.45583711706695
2016-08-28,中成药,329.9578869834755
2016-08-28,中成药,310.4439110336808
2016-08-29,西药,244.5867989622752
2016-08-29,西药,49.612999229773095
2016-08-30,西药,955.0911382264552
2016-08-30,中成药,420.6823651700644
2016-08-30,西药,703.6512505989756
2016-08-30,中成药,992.0073521250296
2016-08-30,中成药,778.1381115652925
2016-08-30,西药,640.2628272605982
2016-08-30,中成药,758.9190106089173
2016-08-31,西药,69.30565399333011
2016-08-31,西药,955.8600230986356
2016-08-31,中成药,309.7458564331255
2016-08-31,中成药,221.9750809788062
2016-09-01,中成药,788.3067372348776
2016-09-01,中成药,950.9378117492024
2016-09-01,中成药,495.21804376551415
2016-09-02,西药,753.3032675606946
2016-09-02,中成药,725.0930155210144
2016-09-03,西药,753.3689987493449
2016-09-03,西药,306.0894095388572
2016-09-03,西药,615.620526784047
2016-09-03,西药,659.3892237300081
2016-09-03,西药,648.9874148516615
2016-09-04,中成药,710.0494078049371
2016-09-04,中成药,630.2382741934354
2016-09-05,西药,333.9847999626676
2016-09-05,中成药,263.7783110637853
2016-09-05,西药,613.2044648985002
2016-09-06,西药,382.606921025285
2016-09-06,中成药,513.492142650028
2016-09-06,西药,503.5835247939197
2016-09-07,西药,203.0799294712628
2016-09-07,中成药,374.6907625088867
2016-09-08,中成药,406.1480583667867
2016-09-08,西药,394.27983348071376
2016-09-08,中成药,913.0145429039516
2016-09-09,中成药,635.372889354297
2016-09-09,中成药,577.4907279806812
2016-09-10,西药,653.1665318348323
2016-09-10,西药,890.101722170769
2016-09-10,中成药,178.2963337805212
2016-09-10,中成药,579.3614412699679
2016-09-11,中成药,326.19027566534834
2016-09-11,西药,507.3745425651003
2016-09-11,中成药,510.8669919472487
2016-09-11,西药,379.57194022165856
2016-09-11,西药,131.14118047836405
2016-09-12,西药,427.639808443822
2016-09-12,中成药,550.5341940687453
2016-09-12,西药,887.8591193135393
2016-09-13,中成药,467.909593862749
2016-09-14,中成药,34.774850548227946
2016-09-14,西药,935.725849820664
2016-09-14,中成药,655.5872571107772
2016-09-14,中成药,397.77782775573104
2016-09-14,中成药,489.8939438256952
2016-09-14,中成药,285.9202721645016
2016-09-15,西药,699.3008405475277
2016-09-15,中成药,632.2104757881715
2016-09-15,西药,563.4130393740825
2016-09-15,西药,334.07208598502643
2016-09-16,西药,251.27996084585092
2016-09-16,中成药,142.33354637605512
2016-09-16,中成药,711.6450092392162
2016-09-16,中成药,776.9300006897195
2016-09-16,西药,512.7834172398339
2016-09-16,西药,122.90979472834478
2016-09-16,中成药,741.1739031346372
2016-09-17,西药,692.5942647636876
2016-09-17,西药,268.2227692247587
2016-09-17,中成药,964.0502942970844
2016-09-17,中成药,972.4991572573356
2016-09-18,中成药,81.54929213268457
2016-09-18,西药,852.7693900943657
2016-09-18,西药,157.2540947727825
2016-09-18,西药,874.6078945285537
2016-09-19,中成药,84.84557300573226
2016-09-19,中成药,578.684198173113
2016-09-19,西药,579.9925826851074
2016-09-19,中成药,489.4994732494036
2016-09-20,西药,813.3385001095536
2016-09-20,西药,641.970761836623
2016-09-20,西药,47.537774632897
2016-09-20,西药,156.43202498207347
2016-09-22,中成药,883.9146554450097
2016-09-22,西药,186.02035517959624
2016-09-22,西药,186.98852467498227
2016-09-23,西药,797.6244472963833
2016-09-23,中成药,599.5951942201609
2016-09-23,中成药,432.3033146644207
2016-09-24,西药,560.1656404336427
2016-09-24,中成药,21.8890714534215
2016-09-24,中成药,222.6118059628473
2016-09-25,中成药,894.4082254093321
2016-09-25,西药,569.7493580309992
2016-09-25,中成药,903.4290038134654
2016-09-25,中成药,935.1111298951536
2016-09-26,西药,880.5284426724094
2016-09-27,中成药,219.35561684924903
2016-09-27,中成药,762.0980478219127
2016-09-28,中成药,550.6930452951245
2016-09-28,西药,521.0707669564708
2016-09-28,西药,818.5119518831641
2016-09-29,中成药,274.83673878032795
2016-09-30,西药,932.2914201961844
2016-09-30,中成药,266.50722332829014
2016-10-01,中成药,985.620645014388
2016-10-01,西药,505.09141242441086
2016-10-02,中成药,661.2006231657967
2016-10-03,中成药,857.6816012747041
2016-10-03,西药,985.4912715004376
2016-10-04,西药,17.972095409028384
2016-10-04,中成药,714.7632643769963
2016-10-04,西药,345.3570493012354
2016-10-05,西药,235.53218776937013
2016-10-05,西药,591.7923609585278
2016-10-05,西药,643.6894926203083
2016-10-05,西药,325.51686003793543
2016-10-05,西药,133.25390928526832
2016-10-06,中成药,438.0242609547502
2016-10-06,西药,25.2608088639236
2016-10-08,西药,122.97360961491076
2016-10-08,西药,15.882338285910867
2016-10-08,西药,276.18610084809967
2016-10-09,中成药,534.2674627118538
2016-10-09,西药,666.0951991344959
2016-10-09,西药,224.2786525775548
2016-10-09,西药,854.3780168481608
2016-10-10,西药,346.7078471378401
2016-10-10,中成药,168.34139434325937
2016-10-10,中成药,403.5405940258232
2016-10-10,西药,295.9411356204126
2016-10-10,中成药,115.4972549036412
2016-10-11,西药,573.1305444488299
2016-10-11,中成药,888.7131008116697
2016-10-11,中成药,319.10952122452784
2016-10-11,西药,354.6145920327953
2016-10-11,西药,936.2985781154492
2016-10-12,中成药,66.43652870319545
2016-10-12,西药,27.699699194469886
2016-10-12,中成药,498.3930140285814
2016-10-12,中成药,532.2506644378526
2016-10-12,中成药,446.874924771944
2016-10-12,中成药,213.88915827002512
2016-10-13,中成药,994.9013089911748
2016-10-13,西药,298.5658658533075
2016-10-13,中成药,864.9867709107539
2016-10-13,中成药,916.0417743103208
2016-10-13,中成药,448.6451736041144
2016-10-13,西药,406.6922884308204
2016-10-13,西药,381.1982400662773
2016-10-13,中成药,386.8396852304828
2016-10-13,中成药,219.92292857103
2016-10-13,西药,472.3215393627967
2016-10-14,中成药,985.6571674845936
2016-10-14,中成药,809.2411577613618
2016-10-16,西药,759.961418929257
2016-10-16,中成药,124.4011318479754
2016-10-16,中成药,785.154803080269
2016-10-17,西药,796.2210817492335
2016-10-18,西药,254.87785809956537
2016-10-20,中成药,976.0735708848802
2016-10-20,西药,893.58630490321
2016-10-21,中成药,688.3095886080444
2016-10-22,西药,295.9395022307671
2016-10-23,中成药,313.70502383930403
2016-10-23,中成药,410.4712390839804
2016-10-24,西药,948.7249911973098
2016-10-25,西药,46.52435602166047
2016-10-25,西药,795.5860519939213
2016-10-25,中成药,856.019517251828
2016-10-25,中成药,712.796479047639
2016-10-26,西药,421.3272658326073
2016-10-26,西药,655.7960095380155
2016-10-26,中成药,89.51987463263805
2016-10-27,西药,711.0701708631951
2016-10-27,西药,617.1505133734797
2016-10-27,中成药,216.748650247464
2016-10-27,中成药,633.7929109608575
2016-10-27,中成药,54.32464879291412
2016-10-28,西药,13.886796419372748
2016-10-28,中成药,656.1621489475165
2016-10-28,中成药,728.8450076857243
2016-10-28,中成药,677.4680587837712
2016-10-28,中成药,697.0797463663197
2016-10-29,西药,450.2207961303291
2016-10-29,西药,325.3774671447297
2016-10-30,中成药,872.8811794420453
2016-10-30,西药,967.384849196027
2016-11-01,中成药,581.881416105347
2016-11-01,西药,542.2719793478024
2016-11-01,中成药,689.508510444917
2016-11-01,西药,542.3930700166635
2016-11-02,西药,50.29279730126955
2016-11-02,中成药,233.7186008086317
2016-11-02,中成药,944.95371806004
2016-11-02,中成药,528.461402408596
2016-11-02,中成药,836.3905752291979
2016-11-02,西药,917.108128970096
2016-11-03,中成药,29.111372550687975
2016-11-03,西药,191.1436495807208
2016-11-03,中成药,675.7862556044319
2016-11-03,西药,460.28147471426325
2016-11-04,中成药,487.6269556773064
2016-11-05,中成药,748.4577686185708
2016-11-05,西药,464.180607057027
2016-11-06,中成药,493.0684301644943
2016-11-06,中成药,65.3293855705445
2016-11-06,中成药,238.11775209619384
2016-11-06,西药,753.4191095815551
2016-11-07,中成药,511.33273760593454
2016-11-07,西药,28.39453071454819
2016-11-08,西药,256.072129946573
2016-11-09,西药,56.05331138161797
2016-11-09,中成药,50.85704990087564
2016-11-09,西药,270.937221409415
2016-11-09,中成药,944.8889133908089
2016-11-09,西药,252.36263266029172
2016-11-11,西药,88.69683086916059
2016-11-11,西药,871.7067202727173
2016-11-11,西药,379.0818893111735
2016-11-11,中成药,831.6188506770891
2016-11-12,西药,794.3001237714893
2016-11-13,中成药,416.49802647742325
2016-11-14,中成药,70.79251730971046
2016-11-14,中成药,691.4018236643278
2016-11-15,西药,320.1945538298024
2016-11-15,西药,950.00047742177
2016-11-16,西药,82.71024409570384
2016-11-16,中成药,406.5894203642196
2016-11-17,西药,141.17396670362373
2016-11-17,中成药,145.02153900434004
2016-11-17,西药,942.920072594644
2016-11-18,西药,532.1666351022008
2016-11-19,中成药,893.7296333821257
2016-11-19,西药,152.21089142139843
2016-11-19,中成药,767.6984739804573
2016-11-19,西药,405.4062987605119
2016-11-20,中成药,181.19327265098855
2016-11-20,西药,458.0083075890077
2016-11-24,中成药,544.706364532573
2016-11-24,中成药,283.9032427572911
2016-11-24,中成药,711.61724632151
2016-11-24,西药,54.777334611012776
2016-11-25,中成药,350.9939055442249
2016-11-26,中成药,12.430040579405777
2016-11-27,西药,938.3600951964678
2016-11-28,西药,362.6052956612986
2016-11-28,西药,359.24078119838623
2016-11-28,中成药,538.0047337436464
2016-11-28,中成药,494.66529716532966
2016-11-28,中成药,389.23501932492087
2016-11-29,中成药,323.33711851118784
2016-11-29,西药,201.9885420778737
2016-11-30,中成药,945.261960317158
2016-11-30,中成药,843.9332198411983
2016-11-30,西药,763.8331063058499
2016-12-01,中成药,498.5072835569402
2016-12-01,中成药,612.3238427200848
2016-12-01,西药,872.1828725631281
2016-12-01,中成药,369.49742338473953
2016-12-02,中成药,584.3929542154972
2016-12-02,中成药,775.5709997132316
2016-12-02,西药,708.8034402872937
2016-12-03,西药,357.2113243597085
2016-12-03,中成药,844.95772986578
2016-12-03,中成药,160.88285083750256
2016-12-03,中成药,615.0965662873871
2016-12-03,中成药,541.7034737442928
2016-12-04,中成药,938.0925159356068
2016-12-05,中成药,375.3394588187719
2016-12-05,中成药,157.89070130351564
2016-12-06,西药,757.0755649379504
2016-12-06,西药,888.5333992292739
2016-12-06,西药,546.615031651057
2016-12-06,中成药,49.53286737295317
2016-12-07,中成药,789.2516343100475
2016-12-08,中成药,662.2463533552498
2016-12-08,西药,666.1750555119785
2016-12-09,西药,985.5507356458252
2016-12-09,中成药,609.8498537811633
2016-12-09,中成药,697.2895600349058
2016-12-10,中成药,627.623916201156
2016-12-10,中成药,13.328754539707257
2016-12-10,中成药,321.12739723871334
2016-12-11,中成药,528.364567328645
2016-12-11,中成药,446.9851001695519
2016-12-12,中成药,630.1992167015153
2016-12-12,西药,48.29810867461962
2016-12-12,西药,780.7674952633566
2016-12-12,西药,200.05575080064543
2016-12-13,中成药,786.5971266500218
2016-12-13,西药,680.2702782962401
2016-12-13,中成药,758.0516363667803
2016-12-13,中成药,877.8392255868924
2016-12-14,西药,519.1832141207602
2016-12-15,中成药,517.161895619711
2016-12-15,西药,98.97949729963165
2016-12-15,中成药,937.817653387096
2016-12-15,西药,611.6455203587551
2016-12-16,中成药,830.2658943803908
2016-12-16,西药,656.8976049326185
2016-12-16,中成药,241.975916967546
2016-12-16,中成药,573.2803334236286
2016-12-17,西药,422.54157720875753
2016-12-17,中成药,259.673209813639
2016-12-17,中成药,353.292471200868
2016-12-18,中成药,249.04958591722396
2016-12-18,西药,736.9665699425186
2016-12-18,中成药,114.58642038153948
2016-12-18,西药,505.8612538483439
2016-12-18,中成药,27.00126075574585
2016-12-18,中成药,576.1799779837662
2016-12-18,中成药,374.6272782658644
2016-12-19,西药,358.95068717974243
2016-12-19,中成药,71.60193092571959
2016-12-19,西药,397.3159390706482
2016-12-19,西药,897.0553677320062
2016-12-21,中成药,770.258176101831
2016-12-21,中成药,880.9692685304697
2016-12-21,中成药,665.8056736871383
2016-12-22,西药,194.827354486798
2016-12-22,中成药,276.6633489986892
2016-12-22,西药,519.357143208521
2016-12-23,西药,84.60134726660289
2016-12-24,中成药,194.9328326345852
2016-12-24,西药,473.6179381239588
2016-12-24,西药,272.2581215628419
2016-12-24,中成药,181.02709955184733
2016-12-25,中成药,846.9330781165374
2016-12-25,西药,550.3193816926882
2016-12-25,西药,140.27813628099506
2016-12-25,中成药,204.018935266751
2016-12-25,西药,566.1798741355166
2016-12-27,中成药,628.5519228520208
2016-12-27,中成药,657.029501154291
2016-12-27,中成药,67.48270550218037
2016-12-27,西药,649.013741262986
2016-12-28,西药,467.2458144101679
2016-12-28,西药,620.0398399717235
2016-12-28,中成药,670.5723803469072
2016-12-28,西药,118.33610078761951
2016-12-29,中成药,476.5382094572929
2016-12-29,西药,660.8191090997166
2016-12-29,中成药,613.1538472720201
2016-12-29,西药,860.9719129230028
2016-12-29,西药,828.624301487334
2016-12-30,中成药,671.8398870616526
2016-12-30,西药,792.5874326858473
2016-12-30,西药,216.80212390097088
2016-12-30,西药,438.2887835433252
2016-12-31,中成药,201.76328985784497
2016-12-31,西药,31.571060264632983
2017-01-01,西药,808.3313404016333
2017-01-01,西药,664.542727021902
2017-01-01,西药,520.5787433702262
2017-01-02,中成药,789.8316435775546
2017-01-03,西药,694.7131956928108
2017-01-03,中成药,71.62808404203973
2017-01-03,中成药,478.8944479297634
2017-01-03,西药,683.749299168037
2017-01-03,西药,460.3575368535732
2017-01-03,西药,353.3393253247248
2017-01-03,中成药,573.382463634173
2017-01-03,中成药,347.0461885881697
2017-01-04,西药,188.6781779874513
2017-01-04,西药,195.30682289860536
2017-01-04,西药,200.22142020958887
2017-01-05,中成药,856.8619930848682
2017-01-06,中成药,656.9540427376651
2017-01-06,中成药,985.0552066435632
2017-01-06,西药,621.8420558946973
2017-01-07,西药,46.3609070168564
2017-01-07,西药,321.63597765468245
2017-01-07,西药,300.8640085273524
2017-01-09,中成药,185.09457997297648
2017-01-09,西药,998.2692722843934
2017-01-09,西药,167.18852342438964
2017-01-09,中成药,459.7250657705963
2017-01-09,西药,526.8742845456411
2017-01-10,西药,821.1526872345534
2017-01-10,中成药,779.5993979184433
2017-01-10,西药,301.6721166880544
2017-01-10,中成药,212.86687219083976
2017-01-10,西药,824.2001407340103
2017-01-10,西药,828.932752085868
2017-01-11,中成药,875.2594312825153
2017-01-11,中成药,936.7855167325448
2017-01-12,中成药,584.2431197451174
2017-01-12,西药,586.7261794207542
2017-01-12,西药,746.7442461592773
2017-01-12,西药,355.50498594889183
2017-01-12,中成药,27.38980114692728
2017-01-12,中成药,13.46961689574769
2017-01-12,西药,299.4062206842071
2017-01-13,中成药,478.7735018636539
2017-01-14,中成药,600.2687690439266
2017-01-14,中成药,537.556780274461
2017-01-15,西药,793.8155640696564
2017-01-16,西药,139.14895230558722
2017-01-16,中成药,188.9681952923196
2017-01-16,中成药,115.85634642277236
2017-01-16,中成药,905.1220471165142
2017-01-17,西药,244.55858289607045
2017-01-17,西药,665.2033820092159
2017-01-17,西药,783.1646567108718
2017-01-18,西药,725.4232053372479
2017-01-18,西药,658.0307490323971
2017-01-19,西药,591.5097593159607
2017-01-19,中成药,513.733234006085
2017-01-20,西药,703.185685222152
2017-01-20,西药,725.5133600939052
2017-01-21,西药,810.6282429165854
2017-01-21,中成药,685.4041129389311
2017-01-22,西药,967.5820762997024
2017-01-22,西药,67.57149770995161
2017-01-22,西药,178.12214243677724
2017-01-23,中成药,35.25841337612195
2017-01-23,西药,403.9777045228116
2017-01-24,西药,335.80492151161195
2017-01-24,西药,206.59714844382256
2017-01-24,西药,976.5088844326694
2017-01-24,西药,941.8770508903342
2017-01-25,中成药,877.7207569564919
2017-01-25,中成药,104.036778527539
2017-01-26,中成药,833.2298780293686
2017-01-26,中成药,72.49885872120853
2017-01-26,西药,764.6084817457476
2017-01-27,中成药,298.04884621278205
2017-01-27,西药,348.8842119792445
2017-01-28,西药,85.83758015057295
2017-01-29,中成药,73.73113467988922
2017-01-29,中成药,759.7325393815266
2017-01-29,西药,473.35434599349975
2017-01-29,中成药,484.0444876733648
2017-01-30,西药,287.59023680444704
2017-01-30,中成药,801.8311595094026
2017-01-30,西药,43.94228423727175
2017-01-31,西药,725.2366972355644
2017-01-31,中成药,408.4306264961799
2017-02-01,西药,844.7671502074483
2017-02-01,西药,838.0814372970167
2017-02-02,中成药,75.90622782941075
2017-02-03,西药,304.8688748764216
2017-02-03,西药,891.1974399457933
2017-02-03,西药,769.3424046809617
2017-02-04,中成药,32.57958408074685
2017-02-04,中成药,479.18056330208
2017-02-04,中成药,365.5188435379212
2017-02-05,中成药,543.9608718468274
2017-02-05,中成药,74.12447752994973
2017-02-05,中成药,523.3329512836158
2017-02-05,中成药,54.3681475640992
2017-02-06,中成药,206.566879501722
2017-02-06,中成药,53.85247668702248
2017-02-06,中成药,567.3516894701131
2017-02-07,西药,844.6130023049864
2017-02-07,中成药,786.2537535740495
2017-02-07,西药,998.3201241766188
2017-02-08,西药,833.1387019029016
2017-02-08,中成药,787.4417200554465
2017-02-08,西药,404.6426720276343
2017-02-08,西药,208.2187264307794
2017-02-08,西药,54.41878843197381
2017-02-08,西药,892.9495223375127
2017-02-09,西药,587.7760939796391
2017-02-09,中成药,192.1082290990154
2017-02-09,西药,573.0406622316783
2017-02-09,中成药,939.0817979915856
2017-02-10,西药,799.2864353916264
2017-02-10,西药,663.1342169381495
2017-02-10,中成药,450.1595432437399
2017-02-10,西药,691.9778195813005
2017-02-10,西药,856.0614871060375
2017-02-10,中成药,162.43460765402708
2017-02-10,西药,529.1317317888031
2017-02-11,中成药,578.8324640652654
2017-02-11,西药,416.93037276886537
2017-02-11,西药,310.44936646604515
2017-02-11,西药,349.4736171153728
2017-02-12,中成药,439.390604067018
2017-02-13,西药,698.6838135617467
2017-02-13,西药,51.59840535369605
2017-02-14,西药,200.82449030858515
2017-02-14,中成药,195.04284514267016
2017-02-14,中成药,121.37297823574652
2017-02-14,西药,774.1000299816144
2017-02-14,中成药,979.6256744064736
2017-02-15,中成药,518.7656654241762
2017-02-15,西药,593.3790436247158
2017-02-15,中成药,982.2196867150724
2017-02-15,中成药,176.0669620782067
2017-02-15,中成药,552.7337515483714
2017-02-15,西药,420.5432526241285
2017-02-15,西药,538.6169814655846
2017-02-15,中成药,303.7392262782006
2017-02-16,中成药,509.5311982138726
2017-02-17,中成药,192.0072696204048
2017-02-17,中成药,422.8648722680391
2017-02-18,西药,469.62375608308025
2017-02-19,西药,321.33186950784545
2017-02-19,中成药,659.2904590881353
2017-02-20,西药,305.6028687254097
2017-02-20,西药,568.0651972240097
2017-02-21,西药,575.697279113792
2017-02-21,中成药,829.843939938332
2017-02-21,西药,100.9771311563352
2017-02-22,中成药,791.4401475171468
2017-02-22,中成药,417.5342888336151
2017-02-24,西药,523.900813036331
2017-02-24,西药,566.1957415349256
2017-02-24,西药,316.7413738124015
2017-02-25,中成药,403.704323793584
2017-02-25,西药,520.9012041373674
2017-02-25,西药,961.622356853267
2017-02-25,中成药,673.0483493513827
2017-02-26,西药,956.2536257426308
2017-02-26,中成药,249.9024729438582
2017-02-26,西药,588.1789880691674
2017-02-26,中成药,998.6614060848784
2017-02-26,西药,448.9617091751064
2017-02-26,中成药,47.77206987602343
2017-02-27,中成药,969.8312580907668
2017-02-27,西药,103.51248075603198
2017-02-28,西药,929.8251891644124
2017-02-28,西药,895.1140665751232
2017-03-01,西药,889.2961312745988
2017-03-01,西药,20.854016600227915
2017-03-02,中成药,398.833309735472
2017-03-02,中成药,101.9166356653143
2017-03-03,中成药,19.575813458450018
2017-03-03,中成药,368.9907820696074
2017-03-04,中成药,306.8868826552469
2017-03-04,中成药,616.8560034430516
2017-03-04,中成药,776.4799692444531
2017-03-04,西药,237.87946608254515
2017-03-05,中成药,575.5492101581932
2017-03-05,中成药,558.9106755879728
2017-03-05,西药,548.2644054484683
2017-03-06,中成药,61.22802487241014
2017-03-06,中成药,694.9004002638003
2017-03-06,中成药,294.95599689849666
2017-03-07,西药,434.96331584987854
2017-03-08,西药,579.821354441436
2017-03-08,西药,152.34732128603028
2017-03-08,西药,696.8203411455845
2017-03-09,西药,83.93263848854254
2017-03-10,西药,326.498729799588
2017-03-10,西药,539.555736347897
2017-03-10,西药,117.56229134160117
2017-03-10,中成药,792.1264940258618
2017-03-11,中成药,409.9799018341854
2017-03-12,西药,906.0372421543816
2017-03-12,中成药,321.3723964870142
2017-03-12,中成药,503.4234672860728
2017-03-13,西药,554.4975106324842
2017-03-13,中成药,807.8700724978709
2017-03-13,西药,404.55827722172864
2017-03-13,中成药,907.076211691562
2017-03-14,西药,672.2635466827306
2017-03-14,西药,419.9279332460381
2017-03-15,西药,20.131517844669936
2017-03-15,中成药,655.0700432451272
2017-03-15,西药,721.9802036137039
2017-03-16,中成药,955.9260858330216
2017-03-16,西药,819.1728601489616
2017-03-17,西药,704.4829215601258
2017-03-18,西药,549.5583315667011
2017-03-18,中成药,155.38857715380024
2017-03-19,西药,439.4699561531435
2017-03-19,中成药,468.8665505055133
2017-03-19,西药,962.35215107633
2017-03-19,中成药,360.5252031756479
2017-03-20,西药,806.5012252211077
2017-03-22,西药,698.8702302085304
2017-03-23,西药,971.5066020611742
2017-03-23,中成药,189.51259754327003
2017-03-23,中成药,344.61607099880365
2017-03-23,西药,780.6836565160332
2017-03-23,中成药,574.8650020390841
2017-03-24,中成药,517.8490534951984
2017-03-24,中成药,580.1513627432224
2017-03-25,中成药,163.8166523774638
2017-03-25,西药,49.40762638986646
2017-03-25,西药,508.9976275524697
2017-03-25,中成药,569.7890645696892
2017-03-26,西药,972.7893373381452
2017-03-26,西药,190.7711597762283
2017-03-27,西药,926.1970763557478
2017-03-28,西药,436.36683576763056
2017-03-28,中成药,234.06753133970383
2017-03-29,中成药,345.546857737656
2017-03-29,西药,30.07717402974577
2017-03-30,西药,187.7330095687301
